state,date,sector,consumption
Perlis,2023-01-01,local_commercial,682.5981697635145
Melaka,2023-01-01,local_commercial,766.2515587518483
Sabah,2023-01-01,local_commercial,582.5846951344479
Johor,2023-01-01,local_commercial,738.2095089481071
Kelantan,2023-02-01,local_commercial,712.0668686758032
Negeri Sembilan,2023-02-01,local_commercial,738.5644366365068
Terengganu,2023-02-01,local_commercial,608.3245205335321
Kedah,2023-02-01,local_commercial,640.7365165254408
Sarawak,2023-02-01,local_commercial,679.449298316193
Pahang,2023-02-01,local_commercial,598.6587807208768
W.P. Labuan,2023-02-01,local_commercial,755.4245405850712
Selangor,2023-02-01,local_commercial,561.1614597234101
Perak,2023-02-01,local_commercial,735.8826992833247
Pulau Pinang,2023-02-01,local_commercial,572.9303190035796
Perlis,2023-02-01,local_commercial,561.1688429997326
Melaka,2023-02-01,local_commercial,633.6596288937966
Sabah,2023-02-01,local_commercial,765.1944655135022
Johor,2023-02-01,local_commercial,631.2219687737539
Kelantan,2023-03-01,local_commercial,742.5898106866545
Negeri Sembilan,2023-03-01,local_commercial,839.4391850027105
Terengganu,2023-03-01,local_commercial,605.1744399031463
Kedah,2023-03-01,local_commercial,814.3863225964498
Sarawak,2023-03-01,local_commercial,685.9442788385428
Pahang,2023-03-01,local_commercial,613.9560517436156
W.P. Labuan,2023-03-01,local_commercial,790.3879414381187
Selangor,2023-03-01,local_commercial,624.6197313780103
Perak,2023-03-01,local_commercial,709.1596253105398
Pulau Pinang,2023-03-01,local_commercial,688.8705897208639
Perlis,2023-03-01,local_commercial,663.6944099005175
Melaka,2023-03-01,local_commercial,623.9789102493925
Sabah,2023-03-01,local_commercial,677.7660866525081
Johor,2023-03-01,local_commercial,811.1813576873218
Kelantan,2023-04-01,local_commercial,651.7255607131169
Negeri Sembilan,2023-04-01,local_commercial,713.6978837951976
Terengganu,2023-04-01,local_commercial,791.8474250751514
Kedah,2023-04-01,local_commercial,819.8401502776035
Sarawak,2023-04-01,local_commercial,749.306524498576
Pahang,2023-04-01,local_commercial,598.116302052066
W.P. Labuan,2023-04-01,local_commercial,641.30135876523
Selangor,2023-04-01,local_commercial,581.3275100741743
Perak,2023-04-01,local_commercial,748.0412570977749
Pulau Pinang,2023-04-01,local_commercial,692.3134097614641
Perlis,2023-04-01,local_commercial,578.1249320491359
Melaka,2023-04-01,local_commercial,675.8067993117058
Sabah,2023-04-01,local_commercial,635.5453270124397
Johor,2023-04-01,local_commercial,653.7920030601639
Kelantan,2023-05-01,local_commercial,860.658068199813
Negeri Sembilan,2023-05-01,local_commercial,867.9578248092013
Terengganu,2023-05-01,local_commercial,798.9436162072291
Kedah,2023-05-01,local_commercial,849.709675172013
Sarawak,2023-05-01,local_commercial,801.1502412710652
Pahang,2023-05-01,local_commercial,626.6092731298959
W.P. Labuan,2023-05-01,local_commercial,668.7509696441577
Selangor,2023-05-01,local_commercial,623.2408655502613
Perak,2023-05-01,local_commercial,683.4783334140398
Pulau Pinang,2023-05-01,local_commercial,819.9107606889029
Perlis,2023-05-01,local_commercial,732.2818286181443
Melaka,2023-05-01,local_commercial,771.6910905960843
Sabah,2023-05-01,local_commercial,882.0484586447086
Johor,2023-05-01,local_commercial,632.9222900442046
Kelantan,2023-06-01,local_commercial,666.344943643332
Negeri Sembilan,2023-06-01,local_commercial,737.6332573003541
Terengganu,2023-06-01,local_commercial,796.3134706034562
Kedah,2023-06-01,local_commercial,650.0782557719361
Sarawak,2023-06-01,local_commercial,639.6087200407733
Pahang,2023-06-01,local_commercial,839.9155124050216
W.P. Labuan,2023-06-01,local_commercial,709.7902781902147
Selangor,2023-06-01,local_commercial,812.0884635892673
Perak,2023-06-01,local_commercial,672.0364989476769
Pulau Pinang,2023-06-01,local_commercial,832.0655429515298
Perlis,2023-06-01,local_commercial,800.5761508130431
Melaka,2023-06-01,local_commercial,757.7768969513054
Sabah,2023-06-01,local_commercial,811.3461832907792
Johor,2023-06-01,local_commercial,736.9554116337862
Kelantan,2023-07-01,local_commercial,785.8908963634863
Negeri Sembilan,2023-07-01,local_commercial,791.5635895160073
Terengganu,2023-07-01,local_commercial,864.174596048103
Kedah,2023-07-01,local_commercial,758.8433901658223
Sarawak,2023-07-01,local_commercial,813.1143363439966
Pahang,2023-07-01,local_commercial,719.003579289113
W.P. Labuan,2023-07-01,local_commercial,732.6621183985155
Selangor,2023-07-01,local_commercial,654.4032909145711
Perak,2023-07-01,local_commercial,652.6980616274653
Pulau Pinang,2023-07-01,local_commercial,877.4733500018478
Perlis,2023-07-01,local_commercial,625.3563335595122
Melaka,2023-07-01,local_commercial,604.3438119556927
Sabah,2023-07-01,local_commercial,880.7623018401921
Johor,2023-07-01,local_commercial,861.2537864546728
Kelantan,2023-08-01,local_commercial,856.6372938391795
Negeri Sembilan,2023-08-01,local_commercial,787.376917274794
Terengganu,2023-08-01,local_commercial,594.7141963268684
Kedah,2023-08-01,local_commercial,628.5111589710476
Sarawak,2023-08-01,local_commercial,720.1202927696901
Pahang,2023-08-01,local_commercial,776.6913467673361
W.P. Labuan,2023-08-01,local_commercial,697.8307643000749
Selangor,2023-08-01,local_commercial,821.8689456985618
Perak,2023-08-01,local_commercial,780.5716300196797
Pulau Pinang,2023-08-01,local_commercial,716.9038989068165
Perlis,2023-08-01,local_commercial,690.7072694975142
Melaka,2023-08-01,local_commercial,787.7143199807981
Sabah,2023-08-01,local_commercial,769.1507994877757
Johor,2023-08-01,local_commercial,739.8253048838129
Kelantan,2023-09-01,local_commercial,724.9927333930655
Negeri Sembilan,2023-09-01,local_commercial,832.1062720053912
Terengganu,2023-09-01,local_commercial,610.2212906795328
Kedah,2023-09-01,local_commercial,663.1769649486567
Sarawak,2023-09-01,local_commercial,761.2064886834544
Pahang,2023-09-01,local_commercial,842.3521424304691
W.P. Labuan,2023-09-01,local_commercial,851.0365762797451
Selangor,2023-09-01,local_commercial,600.7180049141882
Perak,2023-09-01,local_commercial,816.1834370248608
Pulau Pinang,2023-09-01,local_commercial,760.4083872322902
Perlis,2023-09-01,local_commercial,603.6798503422791
Melaka,2023-09-01,local_commercial,839.6513686832656
Sabah,2023-09-01,local_commercial,698.1757710154862
Johor,2023-09-01,local_commercial,811.876982420884
Kelantan,2023-10-01,local_commercial,747.0550265223624
Negeri Sembilan,2023-10-01,local_commercial,766.8868058600109
Terengganu,2023-10-01,local_commercial,745.9760550601669
Kedah,2023-10-01,local_commercial,670.2796905416809
Sarawak,2023-10-01,local_commercial,789.5775626469971
Pahang,2023-10-01,local_commercial,844.0845895351242
W.P. Labuan,2023-10-01,local_commercial,919.0064792169873
Selangor,2023-10-01,local_commercial,652.7790338313346
Perak,2023-10-01,local_commercial,891.8628081144969
Pulau Pinang,2023-10-01,local_commercial,723.6175791866278
Perlis,2023-10-01,local_commercial,834.5598009558563
Melaka,2023-10-01,local_commercial,916.6327420196459
Sabah,2023-10-01,local_commercial,673.5369667936113
Johor,2023-10-01,local_commercial,729.5820156984668
Kelantan,2023-11-01,local_commercial,742.3665126134069
Negeri Sembilan,2023-11-01,local_commercial,647.5630236345115
Terengganu,2023-11-01,local_commercial,649.19426430409
Kedah,2023-11-01,local_commercial,700.5731958766135
Sarawak,2023-11-01,local_commercial,705.1519728377003
Pahang,2023-11-01,local_commercial,641.9613443743034
W.P. Labuan,2023-11-01,local_commercial,783.9960303561893
Selangor,2023-11-01,local_commercial,614.9994412043982
Perak,2023-11-01,local_commercial,804.0575437076603
Pulau Pinang,2023-11-01,local_commercial,760.0715834102987
Perlis,2023-11-01,local_commercial,702.0547729518726
Melaka,2023-11-01,local_commercial,697.5422013695891
Sabah,2023-11-01,local_commercial,834.2471819416392
Johor,2023-11-01,local_commercial,838.2063682428162
Kelantan,2023-12-01,local_commercial,603.9884174169583
Negeri Sembilan,2023-12-01,local_commercial,883.549365309273
Terengganu,2023-12-01,local_commercial,732.7143387527287
Kedah,2023-12-01,local_commercial,604.650840209728
Sarawak,2023-12-01,local_commercial,772.674445312027
Pahang,2023-12-01,local_commercial,663.7105875825393
W.P. Labuan,2023-12-01,local_commercial,641.1179400598594
Selangor,2023-12-01,local_commercial,619.9447008411819
Perak,2023-12-01,local_commercial,849.7743491984721
Pulau Pinang,2023-12-01,local_commercial,819.597096248897
Perlis,2023-12-01,local_commercial,687.710144179188
Melaka,2023-12-01,local_commercial,663.1548828760318
Sabah,2023-12-01,local_commercial,844.4261371058305
Johor,2023-12-01,local_commercial,687.630870037333
Kelantan,2024-01-01,local_commercial,723.2730133563174
Negeri Sembilan,2024-01-01,local_commercial,909.0032558026705
Terengganu,2024-01-01,local_commercial,748.6992316136595
Kedah,2024-01-01,local_commercial,711.0701051399037
Sarawak,2024-01-01,local_commercial,828.8925723630359
Pahang,2024-01-01,local_commercial,706.9152393750762
W.P. Labuan,2024-01-01,local_commercial,700.3266270537157
Selangor,2024-01-01,local_commercial,766.8174198971127
Perak,2024-01-01,local_commercial,679.1306105900441
Pulau Pinang,2024-01-01,local_commercial,707.8651269214225
Perlis,2024-01-01,local_commercial,615.5356420602722
Melaka,2024-01-01,local_commercial,671.0848609799976
Sabah,2024-01-01,local_commercial,768.2792197384736
Johor,2024-01-01,local_commercial,870.6236485367267
Kelantan,2024-02-01,local_commercial,734.184187306764
Negeri Sembilan,2024-02-01,local_commercial,719.0691622027878
Terengganu,2024-02-01,local_commercial,734.0419795697317
Kedah,2024-02-01,local_commercial,585.8865557575879
Sarawak,2024-02-01,local_commercial,791.8623751563787
Pahang,2024-02-01,local_commercial,578.0230262121042
W.P. Labuan,2024-02-01,local_commercial,764.8146533787669
Selangor,2024-02-01,local_commercial,775.7611171121774
Perak,2024-02-01,local_commercial,656.4396471988252
Pulau Pinang,2024-02-01,local_commercial,759.3040746036638
Perlis,2024-02-01,local_commercial,862.6223486805087
Melaka,2024-02-01,local_commercial,622.1185712895572
Sabah,2024-02-01,local_commercial,711.3757517940786
Johor,2024-02-01,local_commercial,776.357796407915
Kelantan,2024-03-01,local_commercial,643.3071968645022
Negeri Sembilan,2024-03-01,local_commercial,914.7620684353501
Terengganu,2024-03-01,local_commercial,655.7217989663686
Kedah,2024-03-01,local_commercial,634.9182374956356
Sarawak,2024-03-01,local_commercial,875.9824585752976
Pahang,2024-03-01,local_commercial,919.0899338709704
W.P. Labuan,2024-03-01,local_commercial,817.8686725452171
Selangor,2024-03-01,local_commercial,882.6384883433873
Perak,2024-03-01,local_commercial,885.084882101662
Pulau Pinang,2024-03-01,local_commercial,630.2698737226265
Perlis,2024-03-01,local_commercial,677.8777763942653
Melaka,2024-03-01,local_commercial,835.4448256470987
Sabah,2024-03-01,local_commercial,635.2271677580458
Johor,2024-03-01,local_commercial,918.6367155860356
Kelantan,2024-04-01,local_commercial,645.8190362927204
Negeri Sembilan,2024-04-01,local_commercial,887.8152554351581
Terengganu,2024-04-01,local_commercial,854.4280127679286
Kedah,2024-04-01,local_commercial,782.7483402616697
Sarawak,2024-04-01,local_commercial,743.8760091141316
Pahang,2024-04-01,local_commercial,768.5437322395522
W.P. Labuan,2024-04-01,local_commercial,709.2050496368739
Selangor,2024-04-01,local_commercial,753.6453591562964
Perak,2024-04-01,local_commercial,741.9760591782308
Pulau Pinang,2024-04-01,local_commercial,882.0059984325076
Perlis,2024-04-01,local_commercial,726.2403954762999
Melaka,2024-04-01,local_commercial,664.4077068612505
Sabah,2024-04-01,local_commercial,806.667144084665
Johor,2024-04-01,local_commercial,720.3265395292796
Kelantan,2024-05-01,local_commercial,848.6088731192224
Negeri Sembilan,2024-05-01,local_commercial,860.9573222880673
Terengganu,2024-05-01,local_commercial,747.7895248907569
Kedah,2024-05-01,local_commercial,789.3665236321228
Sarawak,2024-05-01,local_commercial,879.7567300588478
Pahang,2024-05-01,local_commercial,807.5012388044163
W.P. Labuan,2024-05-01,local_commercial,877.2858236260803
Selangor,2024-05-01,local_commercial,795.9376660010557
Perak,2024-05-01,local_commercial,746.2086963965819
Pulau Pinang,2024-05-01,local_commercial,784.7635316379173
Perlis,2024-05-01,local_commercial,686.2855853347079
Melaka,2024-05-01,local_commercial,725.3419011288662
Sabah,2024-05-01,local_commercial,773.8500100119239
Johor,2024-05-01,local_commercial,767.7241659345127
Kelantan,2024-06-01,local_commercial,693.290634718893
Negeri Sembilan,2024-06-01,local_commercial,741.3683209897954
Terengganu,2024-06-01,local_commercial,707.9907711757407
Kedah,2024-06-01,local_commercial,736.3250000686976
Sarawak,2024-06-01,local_commercial,747.0496471766559
Pahang,2024-06-01,local_commercial,887.1533770904482
W.P. Labuan,2024-06-01,local_commercial,621.5179774566791
Selangor,2024-06-01,local_commercial,742.5940255721056
Perak,2024-06-01,local_commercial,746.2562533715287
Pulau Pinang,2024-06-01,local_commercial,750.7375812142941
Perlis,2024-06-01,local_commercial,894.6138426445502
Melaka,2024-06-01,local_commercial,714.8686303565281
Sabah,2024-06-01,local_commercial,847.3867702135117
Johor,2024-06-01,local_commercial,718.6605245719905
Kelantan,2018-01-01,local_domestic,206.54953572654023
Negeri Sembilan,2018-01-01,local_domestic,167.47321149285327
Terengganu,2018-01-01,local_domestic,148.77283664345924
Kedah,2018-01-01,local_domestic,184.0470044762486
Sarawak,2018-01-01,local_domestic,195.63244933684368
Pahang,2018-01-01,local_domestic,153.76464817219443
W.P. Labuan,2018-01-01,local_domestic,195.32644321134396
Selangor,2018-01-01,local_domestic,165.00878355959688
Perak,2018-01-01,local_domestic,206.0386198103644
Pulau Pinang,2018-01-01,local_domestic,182.84904794519227
Perlis,2018-01-01,local_domestic,184.06737152859893
Melaka,2018-01-01,local_domestic,179.00682724335246
Sabah,2018-01-01,local_domestic,207.945425334364
Johor,2018-01-01,local_domestic,178.04808109766856
Kelantan,2018-02-01,local_domestic,208.22228896404403
Negeri Sembilan,2018-02-01,local_domestic,203.34160604747447
Terengganu,2018-02-01,local_domestic,163.16967028013545
Kedah,2018-02-01,local_domestic,146.65204821585883
Sarawak,2018-02-01,local_domestic,176.30484717420634
Pahang,2018-02-01,local_domestic,176.07102484031162
W.P. Labuan,2018-02-01,local_domestic,179.3216671515614
Selangor,2018-02-01,local_domestic,211.3791851983275
Perak,2018-02-01,local_domestic,173.4990383871733
Pulau Pinang,2018-02-01,local_domestic,199.2710558986486
Perlis,2018-02-01,local_domestic,170.53867485605736
Melaka,2018-02-01,local_domestic,190.38703271828035
Sabah,2018-02-01,local_domestic,186.39581519551717
Johor,2018-02-01,local_domestic,158.37994802514115
Kelantan,2018-03-01,local_domestic,165.55076039351067
Negeri Sembilan,2018-03-01,local_domestic,158.40599291677447
Terengganu,2018-03-01,local_domestic,150.5435528042533
Kedah,2018-03-01,local_domestic,157.61147673575775
Sarawak,2018-03-01,local_domestic,203.16497883542866
Pahang,2018-03-01,local_domestic,215.82073139190564
W.P. Labuan,2018-03-01,local_domestic,181.69749623164458
Selangor,2018-03-01,local_domestic,221.17582417006537
Perak,2018-03-01,local_domestic,150.43636376921123
Pulau Pinang,2018-03-01,local_domestic,183.28604409318646
Perlis,2018-03-01,local_domestic,217.1151677489025
Melaka,2018-03-01,local_domestic,173.6038672587721
Sabah,2018-03-01,local_domestic,202.2803111585048
Johor,2018-03-01,local_domestic,211.89525548448236
Kelantan,2018-04-01,local_domestic,221.5468823685289
Negeri Sembilan,2018-04-01,local_domestic,173.98728227199175
Terengganu,2018-04-01,local_domestic,193.94079963806806
Kedah,2018-04-01,local_domestic,228.9911129959729
Sarawak,2018-04-01,local_domestic,219.0811025298742
Pahang,2018-04-01,local_domestic,201.00152329513628
W.P. Labuan,2018-04-01,local_domestic,154.59436510537284
Selangor,2018-04-01,local_domestic,203.33445854901836
Perak,2018-04-01,local_domestic,191.2083063158274
Pulau Pinang,2018-04-01,local_domestic,179.9235466508491
Perlis,2018-04-01,local_domestic,199.0117948523604
Melaka,2018-04-01,local_domestic,187.7525568371954
Sabah,2018-04-01,local_domestic,211.39158172073488
Johor,2018-04-01,local_domestic,187.40427072926815
Kelantan,2018-05-01,local_domestic,195.2824951951254
Negeri Sembilan,2018-05-01,local_domestic,220.56714440332735
Terengganu,2018-05-01,local_domestic,222.27151271003933
Kedah,2018-05-01,local_domestic,194.08786502906943
Sarawak,2018-05-01,local_domestic,193.95991186588068
Pahang,2018-05-01,local_domestic,229.3205988744982
W.P. Labuan,2018-05-01,local_domestic,215.93197123026295
Selangor,2018-05-01,local_domestic,164.4443294636135
Perak,2018-05-01,local_domestic,180.74731688858293
Pulau Pinang,2018-05-01,local_domestic,194.72480790870253
Perlis,2018-05-01,local_domestic,230.00947755755595
Melaka,2018-05-01,local_domestic,193.32802205051507
Sabah,2018-05-01,local_domestic,209.60381476486543
Johor,2018-05-01,local_domestic,210.57267648260137
Kelantan,2018-06-01,local_domestic,223.5195239352025
Negeri Sembilan,2018-06-01,local_domestic,167.31974672520724
Terengganu,2018-06-01,local_domestic,174.04488948609563
Kedah,2018-06-01,local_domestic,205.31646203928608
Sarawak,2018-06-01,local_domestic,206.430401970038
Pahang,2018-06-01,local_domestic,192.10841581675183
W.P. Labuan,2018-06-01,local_domestic,180.69881764914118
Selangor,2018-06-01,local_domestic,213.56128569303917
Perak,2018-06-01,local_domestic,210.95550355402767
Pulau Pinang,2018-06-01,local_domestic,189.17065470810846
Perlis,2018-06-01,local_domestic,216.35035205092007
Melaka,2018-06-01,local_domestic,201.16901627355867
Sabah,2018-06-01,local_domestic,154.60831819814643
Johor,2018-06-01,local_domestic,172.12249448833586
Kelantan,2018-07-01,local_domestic,172.86324169492718
Negeri Sembilan,2018-07-01,local_domestic,207.9752259282467
Terengganu,2018-07-01,local_domestic,225.84072643697868
Kedah,2018-07-01,local_domestic,196.81437677803362
Sarawak,2018-07-01,local_domestic,170.63435178574304
Pahang,2018-07-01,local_domestic,213.91217893025595
W.P. Labuan,2018-07-01,local_domestic,217.449558969548
Selangor,2018-07-01,local_domestic,217.71424396681914
Perak,2018-07-01,local_domestic,210.92076106809046
Pulau Pinang,2018-07-01,local_domestic,189.41698258935162
Perlis,2018-07-01,local_domestic,218.62635567173012
Melaka,2018-07-01,local_domestic,207.6705274735101
Sabah,2018-07-01,local_domestic,222.08777518203917
Johor,2018-07-01,local_domestic,223.2575718135819
Kelantan,2018-08-01,local_domestic,155.20460364638188
Negeri Sembilan,2018-08-01,local_domestic,160.5485451923189
Terengganu,2018-08-01,local_domestic,230.04387860969308
Kedah,2018-08-01,local_domestic,190.43816415047132
Sarawak,2018-08-01,local_domestic,159.10588815583773
Pahang,2018-08-01,local_domestic,213.56089765173422
W.P. Labuan,2018-08-01,local_domestic,163.37084005337147
Selangor,2018-08-01,local_domestic,192.48380466957437
Perak,2018-08-01,local_domestic,182.53019672664328
Pulau Pinang,2018-08-01,local_domestic,163.17339729267115
Perlis,2018-08-01,local_domestic,196.2841526836503
Melaka,2018-08-01,local_domestic,175.51926041278952
Sabah,2018-08-01,local_domestic,160.66394515702962
Johor,2018-08-01,local_domestic,180.27115066456946
Kelantan,2018-09-01,local_domestic,200.76336520704055
Negeri Sembilan,2018-09-01,local_domestic,193.96941193427895
Terengganu,2018-09-01,local_domestic,200.02563344143508
Kedah,2018-09-01,local_domestic,196.7399082481729
Sarawak,2018-09-01,local_domestic,202.37921147459002
Pahang,2018-09-01,local_domestic,157.50746660337808
W.P. Labuan,2018-09-01,local_domestic,178.90942284495293
Selangor,2018-09-01,local_domestic,217.80883408971968
Perak,2018-09-01,local_domestic,216.61151156427314
Pulau Pinang,2018-09-01,local_domestic,204.759175856415
Perlis,2018-09-01,local_domestic,184.69488019577904
Melaka,2018-09-01,local_domestic,160.48449523781323
Sabah,2018-09-01,local_domestic,192.15511103474725
Johor,2018-09-01,local_domestic,216.08557778542473
Kelantan,2018-10-01,local_domestic,204.37866782558018
Negeri Sembilan,2018-10-01,local_domestic,193.6384015678729
Terengganu,2018-10-01,local_domestic,157.63611072223483
Kedah,2018-10-01,local_domestic,188.89643622155302
Sarawak,2018-10-01,local_domestic,218.5866364147938
Pahang,2018-10-01,local_domestic,180.33164626673462
W.P. Labuan,2018-10-01,local_domestic,212.58502484830655
Selangor,2018-10-01,local_domestic,161.95779921747206
Perak,2018-10-01,local_domestic,149.2068528328668
Pulau Pinang,2018-10-01,local_domestic,157.18257457702686
Perlis,2018-10-01,local_domestic,161.3360951557406
Melaka,2018-10-01,local_domestic,211.8882165013038
Sabah,2018-10-01,local_domestic,196.9302673740008
Johor,2018-10-01,local_domestic,169.67015549733998
Kelantan,2018-11-01,local_domestic,187.21614999106276
Negeri Sembilan,2018-11-01,local_domestic,167.19900412623937
Terengganu,2018-11-01,local_domestic,152.0928280899968
Kedah,2018-11-01,local_domestic,152.75440787358383
Sarawak,2018-11-01,local_domestic,162.36511946042256
Pahang,2018-11-01,local_domestic,196.95537118112725
W.P. Labuan,2018-11-01,local_domestic,190.04807805191962
Selangor,2018-11-01,local_domestic,209.80797070109492
Perak,2018-11-01,local_domestic,181.47600081900197
Pulau Pinang,2018-11-01,local_domestic,201.55958393872368
Perlis,2018-11-01,local_domestic,154.65636469215016
Melaka,2018-11-01,local_domestic,162.68063941072666
Sabah,2018-11-01,local_domestic,154.8101070257966
Johor,2018-11-01,local_domestic,192.163663543756
Kelantan,2018-12-01,local_domestic,219.40196992793983
Negeri Sembilan,2018-12-01,local_domestic,170.89532820390738
Terengganu,2018-12-01,local_domestic,221.72028541035266
Kedah,2018-12-01,local_domestic,184.027148653066
Sarawak,2018-12-01,local_domestic,198.07814981109786
Pahang,2018-12-01,local_domestic,228.65481395602276
W.P. Labuan,2018-12-01,local_domestic,159.71087152996384
Selangor,2018-12-01,local_domestic,177.89481617082456
Perak,2018-12-01,local_domestic,206.8777213174616
Pulau Pinang,2018-12-01,local_domestic,155.48134411067542
Perlis,2018-12-01,local_domestic,202.37065090469645
Melaka,2018-12-01,local_domestic,170.908297712982
Sabah,2018-12-01,local_domestic,221.01990812945579
Johor,2018-12-01,local_domestic,180.33558623560538
Kelantan,2019-01-01,local_domestic,197.89358869814453
Negeri Sembilan,2019-01-01,local_domestic,177.72881677826155
Terengganu,2019-01-01,local_domestic,194.64005196500142
Kedah,2019-01-01,local_domestic,200.76105938897135
Sarawak,2019-01-01,local_domestic,170.79730482537863
Pahang,2019-01-01,local_domestic,164.2774065866189
W.P. Labuan,2019-01-01,local_domestic,198.380919060852
Selangor,2019-01-01,local_domestic,222.51717569024382
Perak,2019-01-01,local_domestic,197.2357639980536
Pulau Pinang,2019-01-01,local_domestic,212.4641937242629
Perlis,2019-01-01,local_domestic,174.35461445767572
Melaka,2019-01-01,local_domestic,212.90333445965211
Sabah,2019-01-01,local_domestic,209.87734102422004
Johor,2019-01-01,local_domestic,203.51233115347236
Kelantan,2019-02-01,local_domestic,205.55897503898896
Negeri Sembilan,2019-02-01,local_domestic,222.57601210824967
Terengganu,2019-02-01,local_domestic,206.73473263085157
Kedah,2019-02-01,local_domestic,187.1219441714816
Sarawak,2019-02-01,local_domestic,198.77060353271654
Pahang,2019-02-01,local_domestic,170.5159499362283
W.P. Labuan,2019-02-01,local_domestic,171.34969098133791
Selangor,2019-02-01,local_domestic,170.13309551285423
Perak,2019-02-01,local_domestic,174.7193335877063
Pulau Pinang,2019-02-01,local_domestic,210.50948665650867
Perlis,2019-02-01,local_domestic,186.79899811098534
Melaka,2019-02-01,local_domestic,227.8493559477731
Sabah,2019-02-01,local_domestic,175.85844576481824
Johor,2019-02-01,local_domestic,222.69707415665434
Kelantan,2019-03-01,local_domestic,195.69415100917723
Negeri Sembilan,2019-03-01,local_domestic,159.45050238437227
Terengganu,2019-03-01,local_domestic,232.220032056598
Kedah,2019-03-01,local_domestic,229.21367576377529
Sarawak,2019-03-01,local_domestic,170.68096375431227
Pahang,2019-03-01,local_domestic,183.7253571099216
W.P. Labuan,2019-03-01,local_domestic,209.88631787799167
Selangor,2019-03-01,local_domestic,210.13005264194484
Perak,2019-03-01,local_domestic,222.93140582692848
Pulau Pinang,2019-03-01,local_domestic,161.524139507129
Perlis,2019-03-01,local_domestic,213.61830251148626
Melaka,2019-03-01,local_domestic,231.45833651078217
Sabah,2019-03-01,local_domestic,180.71834223418088
Johor,2019-03-01,local_domestic,183.37959591954643
Kelantan,2019-04-01,local_domestic,251.20126945977816
Negeri Sembilan,2019-04-01,local_domestic,189.12612169999161
Terengganu,2019-04-01,local_domestic,212.95185970847686
Kedah,2019-04-01,local_domestic,171.57559111548207
Sarawak,2019-04-01,local_domestic,233.53040348552474
Pahang,2019-04-01,local_domestic,245.2957980510332
W.P. Labuan,2019-04-01,local_domestic,199.95117676348963
Selangor,2019-04-01,local_domestic,192.13523585666906
Perak,2019-04-01,local_domestic,178.23305516195256
Pulau Pinang,2019-04-01,local_domestic,184.47409263543875
Perlis,2019-04-01,local_domestic,224.03112563585267
Melaka,2019-04-01,local_domestic,232.3390862598864
Sabah,2019-04-01,local_domestic,209.15712857200182
Johor,2019-04-01,local_domestic,229.28338520571265
Kelantan,2019-05-01,local_domestic,194.61579765276224
Negeri Sembilan,2019-05-01,local_domestic,201.81735659278127
Terengganu,2019-05-01,local_domestic,218.08401923252555
Kedah,2019-05-01,local_domestic,187.88478999202107
Sarawak,2019-05-01,local_domestic,200.4702577424524
Pahang,2019-05-01,local_domestic,188.75149153598144
W.P. Labuan,2019-05-01,local_domestic,203.0375396424631
Selangor,2019-05-01,local_domestic,170.73142683882838
Perak,2019-05-01,local_domestic,227.898819036658
Pulau Pinang,2019-05-01,local_domestic,204.24182349891714
Perlis,2019-05-01,local_domestic,169.9815247345004
Melaka,2019-05-01,local_domestic,201.5189258322135
Sabah,2019-05-01,local_domestic,191.21998320684426
Johor,2019-05-01,local_domestic,205.6256869906944
Kelantan,2019-06-01,local_domestic,223.31898113329004
Negeri Sembilan,2019-06-01,local_domestic,226.53733224255208
Terengganu,2019-06-01,local_domestic,242.0273711565336
Kedah,2019-06-01,local_domestic,191.34231067203214
Sarawak,2019-06-01,local_domestic,178.40544024270292
Pahang,2019-06-01,local_domestic,168.83814609518794
W.P. Labuan,2019-06-01,local_domestic,166.31086511680377
Selangor,2019-06-01,local_domestic,175.89403205042555
Perak,2019-06-01,local_domestic,171.22489009424518
Pulau Pinang,2019-06-01,local_domestic,235.5335162624821
Perlis,2019-06-01,local_domestic,182.3195238854441
Melaka,2019-06-01,local_domestic,223.0076393422187
Sabah,2019-06-01,local_domestic,188.70633577823818
Johor,2019-06-01,local_domestic,188.14881243160266
Kelantan,2019-07-01,local_domestic,187.52235849512084
Negeri Sembilan,2019-07-01,local_domestic,235.58390367927444
Terengganu,2019-07-01,local_domestic,205.29779509561502
Kedah,2019-07-01,local_domestic,200.89847607454345
Sarawak,2019-07-01,local_domestic,198.1092212340404
Pahang,2019-07-01,local_domestic,243.30194527588154
W.P. Labuan,2019-07-01,local_domestic,222.34465094139233
Selangor,2019-07-01,local_domestic,172.72263743943859
Perak,2019-07-01,local_domestic,197.83156079870173
Pulau Pinang,2019-07-01,local_domestic,179.93273170806145
Perlis,2019-07-01,local_domestic,220.23740302629872
Melaka,2019-07-01,local_domestic,180.2731492351072
Sabah,2019-07-01,local_domestic,167.6706074844502
Johor,2019-07-01,local_domestic,220.4663162475475
Kelantan,2019-08-01,local_domestic,238.59041422447984
Negeri Sembilan,2019-08-01,local_domestic,242.33502648935627
Terengganu,2019-08-01,local_domestic,174.36421652804702
Kedah,2019-08-01,local_domestic,242.5327089893246
Sarawak,2019-08-01,local_domestic,239.38444537953382
Pahang,2019-08-01,local_domestic,171.26680131451292
W.P. Labuan,2019-08-01,local_domestic,176.9498263373888
Selangor,2019-08-01,local_domestic,192.71430994411054
Perak,2019-08-01,local_domestic,191.82822553493423
Pulau Pinang,2019-08-01,local_domestic,236.71273159427815
Perlis,2019-08-01,local_domestic,190.25008536693875
